,length,score
46704,870,14
46705,368,63
46706,1668,0
46707,1264,0
46708,169,1
46709,570,2
46710,1133,1
46711,576,1
46712,1635,45
46713,783,0
46714,229,0
46715,874,1
46716,1815,0
46717,1369,0
46718,680,0
46719,599,0
46720,509,0
46721,551,0
46722,113,1
46723,753,0
46724,223,1
46725,409,1
46726,157,0
46727,3566,5
46728,417,2
46729,235,4
46730,1159,0
46731,3517,3
46732,407,3
46733,202,2
46734,979,0
46735,727,0
46736,2037,2
46737,82,0
46738,1311,1
46739,401,1
46740,1211,21
46741,4604,0
46742,501,1
46743,300,5
46744,381,2
46745,1443,1
46746,148,0
46747,180,0
46748,251,1
46749,644,1
46750,1208,2
46751,162,2
46752,553,2
46753,638,8
46754,980,0
46755,903,1
46756,140,3
46757,1109,2
46758,699,0
46759,863,13
46760,343,0
46761,527,0
46762,136,16
46763,496,1
46764,1142,1
46765,2095,10
46766,1510,1
46767,195,0
46768,2159,0
46769,241,0
46770,876,0
46771,463,4
46772,412,3
46773,665,166
46774,506,0
46775,736,0
46776,253,3
46777,1548,-1
46778,745,3
46779,58,2
46780,559,0
46781,448,0
46782,732,3
46783,210,0
46784,939,2
46785,393,3
46786,766,2
46787,903,1
46788,842,0
46789,446,1
46790,391,0
46791,2649,1
46792,1112,0
46793,569,1
46794,303,0
46795,246,0
46796,295,8
46797,123,0
46798,605,5
46799,848,1
46800,459,2
46801,333,0
46802,1823,0
46803,326,0
46804,242,2
46805,264,0
46806,206,0
46807,239,0
46808,1041,0
46809,228,0
46810,1253,48
46811,272,10
46812,599,0
46813,500,1
46814,1143,0
46815,242,3
46816,1230,3
46817,845,12
46818,1579,1
46819,303,1
46820,635,2
46821,1343,1
46822,168,0
46823,538,2
46824,214,1
46825,2366,1
46826,1356,0
46827,802,3
46828,1332,2
46829,663,2
46830,143,1
46831,1944,1
46832,277,-1
46833,539,2
46834,534,2
46835,424,1
46836,526,3
46837,155,1
46838,987,2
46839,294,1
46840,377,5
46841,587,7
46842,211,2
46843,269,2
46844,193,1
46845,1849,2
46846,432,3
46847,477,-3
46848,1148,2
46849,217,1
46850,2487,1
46851,62,2
46852,3109,0
46853,1047,9
46854,1204,2
46855,1507,1
46856,2969,5
46857,123,1
46858,383,1
46859,457,0
46860,452,0
46861,669,9
46862,311,3
46863,589,0
46864,1498,1
46865,791,0
46866,273,1
46867,417,0
46868,1510,6
46869,295,0
46870,116,1
46871,926,0
46872,351,0
46873,55,6
46874,343,1
46875,137,4
46876,896,1
46877,256,1
46878,205,0
46879,205,1
46880,570,1
46881,203,3
46882,415,4
46883,958,1
46884,1126,0
46885,1254,0
46886,359,0
46887,1758,0
46888,845,0
46889,1132,1
46890,2146,2
46891,882,2
46892,584,0
46893,314,7
46894,239,1
46895,813,0
46896,508,2
46897,778,0
46898,277,2
46899,857,1
46900,537,0
46901,644,1
46902,424,0
46903,1533,2
46904,300,0
46905,533,1
46906,413,0
46907,974,2
46908,727,3
46909,188,2
46910,741,0
46911,794,7
46912,2066,2
46913,543,0
46914,158,6
46915,197,0
46916,552,-1
46917,906,1
46918,227,0
46919,582,-1
46920,2276,6
46921,108,1
46922,282,1
46923,777,0
46924,1477,1
46925,278,0
46926,243,0
46927,1674,0
46928,460,0
46929,837,0
46930,648,0
46931,2054,2
46932,218,1
46933,1670,0
46934,588,5
46935,107,0
46936,744,1
46937,571,1
46938,294,3
46939,727,1
46940,576,1
46941,691,1
46942,215,0
46943,222,0
46944,239,0
46945,300,0
46946,263,1
46947,891,1
46948,1557,0
46949,698,1
46950,637,0
46951,1281,1
46952,859,0
46953,767,44
46954,110,0
46955,308,0
46956,776,1
46957,597,1
46958,774,0
46959,512,1
46960,180,3
46961,1692,2
46962,144,1
46963,1239,6
46964,663,1
46965,465,5
46966,746,1
46967,381,-1
46968,1697,0
46969,479,1
46970,692,0
46971,991,2
46972,423,2
46973,900,0
46974,183,0
46975,294,0
46976,662,0
46977,1109,1
46978,761,7
46979,410,-1
46980,112,1
46981,243,0
46982,627,1
46983,1023,-2
46984,2453,2
46985,1351,0
46986,725,1
46987,937,0
46988,1416,0
46989,296,0
46990,1169,1
46991,778,1
46992,515,0
46993,110,0
46994,152,0
46995,465,0
46996,810,1
46997,510,0
46998,616,0
46999,239,0
47000,303,0
47001,699,0
47002,437,3
47003,1401,2
47004,314,0
47005,511,1
47006,1951,1
47007,248,0
47008,684,1
47009,1332,5
47010,439,3
47011,268,0
47012,901,1
47013,850,0
47014,567,1
47015,1294,0
47016,411,0
47017,265,3
47018,713,1
47019,545,0
47020,1850,66
47021,465,1
47022,614,0
47023,244,1
47024,722,1
47025,427,4
47026,772,0
47027,1020,1
47028,1323,2
47029,305,1
47030,278,0
47031,4020,1
47032,308,0
47033,218,0
47034,1143,1
47035,935,1
47036,230,1
47037,456,0
47038,242,1
47039,220,0
47040,445,0
47041,193,0
47042,213,0
47043,94,0
47044,315,0
47045,410,4
47046,392,0
47047,589,2
47048,1405,1
47049,1527,1
47050,649,1
47051,768,1
47052,233,2
47053,1165,1
47054,1016,1
47055,270,2
47056,262,0
47057,402,0
47058,841,0
47059,1120,1
47060,488,2
47061,1041,2
47062,2273,8
47063,471,0
47064,216,0
47065,724,1
47066,621,0
47067,1037,1
47068,485,0
47069,513,0
47070,741,3
47071,302,0
47072,2476,2
47073,488,1
47074,334,0
47075,626,0
47076,190,3
47077,250,2
47078,249,0
47079,452,-6
47080,370,7
47081,274,0
47082,335,0
47083,150,0
47084,1067,1
47085,577,0
47086,3077,0
47087,630,9
47088,303,2
47089,225,0
47090,345,10
47091,912,3
47092,248,3
47093,212,3
47094,1079,0
47095,740,0
47096,234,1
47097,728,2
47098,183,3
47099,1675,2
47100,268,0
47101,499,0
47102,80,0
47103,1036,0
47104,770,2
47105,169,1
47106,860,1
47107,749,3
47108,2332,1
47109,269,0
47110,481,3
47111,433,6
47112,390,0
47113,457,0
47114,352,1
47115,472,1
47116,290,1
47117,447,0
47118,2422,1
47119,1123,4
47120,772,22
47121,579,1
47122,236,1
47123,602,0
47124,294,0
47125,148,2
47126,147,0
47127,547,1
47128,1177,0
47129,930,4
47130,923,0
47131,170,2
47132,337,1
47133,585,0
47134,447,1
47135,1183,1
47136,1257,1
47137,682,0
47138,478,2
47139,957,8
47140,251,7
47141,214,1
47142,1182,1
47143,2170,3
47144,1679,4
47145,242,0
47146,1115,3
47147,1287,1
47148,874,0
47149,466,4
47150,317,0
47151,989,0
47152,496,0
47153,1338,5
47154,706,2
47155,795,1
47156,1286,0
47157,185,2
47158,958,1
47159,503,0
47160,305,1
47161,202,1
47162,453,6
47163,214,3
47164,297,0
47165,448,2
47166,1311,0
47167,1755,0
47168,463,3
47169,648,2
47170,410,0
47171,603,0
47172,691,0
47173,823,1
47174,222,1
47175,531,0
47176,965,2
47177,2564,13
47178,2452,2
47179,581,2
47180,1874,2
47181,661,0
47182,495,0
47183,955,0
47184,710,1
47185,352,0
47186,764,22
47187,513,0
47188,2220,2
47189,195,-1
47190,437,4
47191,272,0
47192,1901,7
47193,116,0
47194,299,0
47195,158,0
47196,287,0
47197,1722,0
47198,1428,0
47199,3800,2
47200,1664,11
47201,270,1
47202,1777,2
47203,777,0
47204,245,3
47205,1422,1
47206,156,0
47207,396,0
47208,532,14
47209,195,2
47210,318,0
47211,174,1
47212,401,0
47213,116,1
47214,4100,0
47215,1201,0
47216,2115,6
47217,915,0
47218,797,1
47219,798,2
47220,169,0
47221,68,4
47222,243,12
47223,505,0
47224,376,1
47225,195,0
47226,738,1
47227,1200,3
47228,641,4
47229,76,2
47230,295,1
47231,158,0
47232,446,3
47233,2020,0
47234,440,1
47235,410,2
47236,593,4
47237,374,1
47238,165,0
47239,1142,4
47240,709,0
47241,529,0
47242,499,3
47243,435,0
47244,678,0
47245,128,0
47246,469,2
47247,822,12
47248,380,1
47249,423,0
47250,451,0
47251,528,6
47252,217,16
47253,1306,2
47254,635,0
47255,1742,0
47256,412,2
47257,281,0
47258,193,13
47259,895,4
47260,180,0
47261,5058,256
47262,174,1
47263,707,1
47264,1538,0
47265,801,0
47266,90,0
47267,61,0
47268,1215,2
47269,639,0
47270,414,0
47271,125,4
47272,867,2
47273,510,0
47274,185,0
47275,234,0
47276,899,1
47277,156,1
47278,974,0
47279,244,4
47280,267,0
47281,7770,10
47282,1114,1
47283,732,1
47284,1346,1
47285,971,0
47286,768,10
47287,444,3
47288,306,0
47289,196,0
47290,269,2
47291,484,0
47292,1199,1
47293,746,0
47294,719,1
47295,787,2
47296,1539,0
47297,348,6
47298,1029,4
47299,299,0
47300,530,1
47301,765,3
47302,439,2
47303,744,2
47304,133,18
47305,1228,1
47306,468,5
47307,589,0
47308,664,2
47309,198,0
47310,1083,0
47311,365,4
47312,236,0
47313,765,0
47314,290,1
47315,436,0
47316,391,9
47317,813,1
47318,1411,2
47319,158,2
47320,619,1
47321,234,0
47322,1148,40
47323,592,36
47324,567,0
47325,4214,7
47326,629,0
47327,468,0
47328,628,2
47329,951,3
47330,433,1
47331,4479,0
47332,420,1
47333,1146,1
47334,511,0
47335,204,1
47336,4205,4
47337,145,3
47338,198,0
47339,549,1
47340,300,0
47341,329,1
47342,2620,0
47343,508,1
47344,695,5
47345,1650,1
47346,286,1
47347,645,0
47348,286,0
47349,164,2
47350,1381,11
47351,3169,10
47352,230,0
47353,115,3
47354,561,0
47355,977,0
47356,1216,1
47357,466,0
47358,1205,0
47359,167,0
47360,553,0
47361,829,0
47362,3312,1
47363,1651,2
47364,324,0
47365,8018,3
47366,266,4
47367,377,10
47368,893,0
47369,147,0
47370,2910,1
47371,310,0
47372,436,0
47373,619,1
47374,312,1
47375,380,0
47376,1284,0
47377,58,0
47378,684,2
47379,352,1
47380,87,-1
47381,453,2
47382,588,0
47383,3192,1
47384,255,3
47385,1645,0
47386,342,2
47387,628,2
47388,3965,14
47389,3168,0
47390,471,2
47391,410,0
47392,285,0
47393,343,2
47394,1589,4
47395,1558,0
47396,230,0
47397,124,0
47398,1167,1
47399,267,0
47400,138,0
47401,386,12
47402,5114,1
47403,95,0
47404,695,1
47405,107,3
47406,5025,3
47407,513,0
47408,776,2
47409,102,0
47410,783,0
47411,211,0
47412,739,0
47413,1035,4
47414,153,0
47415,518,0
47416,379,1
47417,192,1
47418,561,1
47419,1245,1
47420,338,0
47421,3238,1
47422,102,0
47423,368,-1
47424,1781,0
47425,323,1
47426,912,-1
47427,213,1
47428,274,0
47429,439,1
47430,321,0
47431,125,1
47432,66,2
47433,131,1
47434,284,1
47435,1247,1
47436,2137,0
47437,194,0
47438,919,4
47439,146,0
47440,1022,0
47441,721,1
47442,119,3
47443,274,1
47444,8480,1
47445,70,0
47446,1254,3
47447,383,1
47448,540,-1
47449,354,0
47450,1245,1
47451,504,0
47452,2215,1
47453,202,0
47454,1190,8
47455,310,0
47456,125,0
47457,435,0
47458,217,0
47459,509,0
47460,406,3
47461,1452,0
47462,421,2
47463,3303,2
47464,836,5
47465,166,0
47466,667,1
47467,205,0
47468,686,1
47469,642,2
47470,367,0
47471,232,1
47472,1755,14
47473,182,0
47474,138,1
47475,310,0
47476,355,0
47477,1427,1
47478,725,5
47479,1554,1
47480,107,0
47481,870,3
47482,1617,3
47483,160,2
47484,684,1
47485,1019,42
47486,908,7
47487,284,0
47488,70,5
47489,2207,2
47490,500,4
47491,483,0
47492,160,1
47493,570,0
47494,689,0
47495,260,2
47496,132,-1
47497,438,1
47498,9466,1
47499,706,147
47500,1299,0
47501,594,1
47502,378,0
47503,12457,0
47504,437,10
47505,463,1
47506,1141,2
47507,726,0
47508,367,11
47509,128,-1
47510,209,0
47511,311,1
47512,415,0
47513,739,0
47514,204,3
47515,328,0
47516,2735,3
47517,1158,1
47518,842,1
47519,2782,3
47520,754,2
47521,596,2
47522,932,1
47523,117,3
47524,1107,1
47525,768,0
47526,283,3
47527,258,1
47528,541,1
47529,1156,2
47530,794,0
47531,155,1
47532,391,1
47533,767,1
47534,280,4
47535,266,12
47536,317,2
47537,1035,1
47538,370,8
47539,1315,1
47540,142,1
47541,259,3
47542,369,1
47543,855,1
47544,445,0
47545,746,0
47546,672,0
47547,948,0
47548,345,0
47549,107,1
47550,548,2
47551,4563,2
47552,95,1
47553,454,0
47554,176,2
47555,297,0
47556,1248,1
47557,1032,0
47558,403,2
47559,275,2
47560,757,2
47561,133,0
47562,976,0
47563,415,4
47564,375,8
47565,7470,0
47566,1686,2
47567,264,1
47568,970,4
47569,824,0
47570,288,-2
47571,728,4
47572,301,0
47573,966,0
47574,738,0
47575,439,17
47576,598,2
47577,1452,2
47578,1423,2
47579,1256,1
47580,717,0
47581,1443,1
47582,478,1
47583,2919,1
47584,701,0
47585,1222,4
47586,483,0
47587,386,0
47588,224,2
47589,690,2
47590,1018,0
47591,211,0
47592,607,0
47593,271,-1
47594,206,0
47595,1486,1
47596,539,-1
47597,3689,0
47598,253,0
47599,2294,3
47600,1818,0
47601,501,3
47602,328,2
47603,166,0
47604,292,1
47605,568,0
47606,398,1
47607,1309,0
47608,793,1
47609,455,4
47610,496,0
47611,1236,0
47612,439,0
47613,1306,3
47614,1277,3
47615,1228,2
47616,678,0
47617,896,1
47618,400,7
47619,1228,0
47620,883,1
47621,748,3
47622,1369,0
47623,230,1
47624,514,0
47625,230,0
47626,795,1
47627,328,3
47628,386,0
47629,440,10
47630,497,0
47631,614,0
47632,547,1
47633,309,0
47634,90,18
47635,316,1
47636,207,0
47637,1823,0
47638,2015,1
47639,1878,0
47640,473,3
47641,1608,1
47642,238,1
47643,870,2
47644,344,0
47645,1085,2
47646,371,0
47647,1955,0
47648,218,49
47649,197,0
47650,86,2
47651,380,6
47652,634,0
47653,434,0
47654,125,0
47655,900,2
47656,706,1
47657,106,1
47658,1406,0
47659,681,1
47660,433,0
47661,121,0
47662,1155,5
47663,486,0
47664,412,0
47665,740,16
47666,579,4
47667,440,1
47668,387,6
47669,977,3
47670,3187,1
47671,1190,3
47672,2057,3
47673,1544,1
47674,1283,0
47675,2163,1
47676,328,0
47677,591,1
47678,1500,0
47679,1158,1
47680,384,2
47681,593,0
47682,1808,1
47683,1310,0
47684,175,4
47685,313,0
47686,1045,1
47687,216,31
47688,520,16
47689,461,3
47690,391,0
47691,622,0
47692,580,2
47693,435,0
47694,1092,0
47695,976,0
47696,811,11
47697,837,0
47698,920,0
47699,187,1
47700,166,0
47701,320,1
47702,1012,1
47703,141,0
47704,673,0
47705,397,1
47706,274,0
47707,186,2
47708,297,0
47709,508,0
47710,261,2
47711,331,1
47712,252,3
47713,172,0
47714,187,1
47715,340,1
47716,1441,2
47717,953,0
47718,172,0
47719,659,2
47720,692,0
47721,244,2
47722,247,2
47723,526,3
47724,322,0
47725,266,0
47726,318,5
47727,1514,0
47728,1426,0
47729,764,0
47730,809,0
47731,1286,4
47732,662,2
47733,2431,1
47734,1734,1
47735,724,0
47736,339,0
47737,537,1
47738,409,12
47739,1094,3
47740,673,2
47741,301,0
47742,669,1
47743,102,3
47744,111,2
47745,401,1
47746,2857,7
47747,214,0
47748,272,1
47749,3050,10
47750,584,2
47751,1142,15
47752,103,0
47753,87,0
47754,782,2
47755,318,0
47756,542,1
47757,80,0
47758,343,2
47759,1541,0
47760,1495,0
47761,968,0
47762,468,0
47763,727,1
47764,3808,2
47765,438,2
47766,198,0
47767,496,0
47768,2747,1
47769,1797,1
47770,509,0
47771,512,0
47772,809,1
47773,480,0
47774,767,1
47775,153,0
47776,274,0
47777,659,2
47778,184,0
47779,412,1
47780,872,1
47781,286,1
47782,555,1
47783,2514,1
47784,121,4
47785,6258,0
47786,1659,4
47787,385,0
47788,285,0
47789,459,0
47790,179,0
47791,1041,0
47792,232,3
47793,843,0
47794,673,17
47795,2041,1
47796,201,0
47797,410,0
47798,500,0
47799,119,0
47800,460,1
47801,44,0
47802,489,1
47803,386,-1
47804,2082,3
47805,976,1
47806,254,0
47807,561,0
47808,255,1
47809,808,0
47810,469,1
47811,2644,0
47812,1745,15
47813,437,0
47814,593,1
47815,8938,1
47816,467,1
47817,727,0
47818,1697,0
47819,193,56
47820,422,2
47821,651,0
47822,517,0
47823,544,0
47824,175,0
47825,340,1
47826,146,1
47827,301,0
47828,2404,2
47829,377,1
47830,422,3
47831,3855,11
47832,518,0
47833,287,6
47834,883,1
47835,518,1
47836,197,6
47837,718,0
47838,768,1
47839,1016,1
47840,638,1
47841,292,3
47842,201,0
47843,138,0
47844,108,8
47845,362,1
47846,262,0
47847,1108,3
47848,658,3
47849,991,2
47850,1449,1
47851,996,1
47852,1217,2
47853,490,0
47854,273,5
47855,221,1
47856,347,2
47857,826,0
47858,178,0
47859,46,-3
47860,1870,0
47861,274,2
47862,495,0
47863,357,0
47864,116,0
47865,170,0
47866,445,0
47867,1213,1
47868,759,1
47869,1209,3
47870,1378,1
47871,262,1
47872,596,1
47873,157,2
47874,601,0
47875,616,1
47876,875,0
47877,386,2
47878,1177,2
47879,733,1
47880,828,1
47881,1681,0
47882,406,0
47883,1398,0
47884,990,0
47885,135,1
47886,100,1
47887,511,5
47888,2689,1
47889,680,1
47890,190,0
47891,1206,8
47892,752,5
47893,536,1
47894,228,1
47895,4638,1
47896,138,1
47897,196,4
47898,133,1
47899,1292,1
47900,1784,17
47901,1223,0
47902,800,3
47903,237,5
47904,240,2
47905,734,2
47906,333,2
47907,91,0
47908,804,0
47909,1400,1
47910,2366,2
47911,1851,0
47912,392,4
47913,766,3
47914,419,3
47915,1297,0
47916,244,2
47917,710,1
47918,2766,2
47919,291,0
47920,901,3
47921,825,0
47922,262,0
47923,411,0
47924,1209,2
47925,453,2
47926,291,1
47927,222,1
47928,233,0
47929,623,1
47930,1042,2
47931,230,3
47932,338,0
47933,165,2
47934,159,0
47935,274,1
47936,275,0
47937,921,1
47938,641,2
47939,1044,0
47940,439,4
47941,355,0
47942,24,1
47943,187,0
47944,142,0
47945,496,2
47946,331,0
47947,759,1
47948,773,1
47949,1231,-1
47950,321,0
47951,354,0
47952,741,0
47953,1131,1
47954,730,4
47955,953,5
47956,1210,0
47957,647,0
47958,906,1
47959,168,1
47960,1604,0
47961,667,0
47962,2048,1
47963,195,2
47964,1016,0
47965,881,0
47966,280,0
47967,453,1
47968,929,2
47969,147,1
47970,803,0
47971,383,0
47972,354,2
47973,1162,2
47974,137,4
47975,6618,3
47976,552,0
47977,513,3
47978,156,5
47979,1003,3
47980,472,18
47981,1274,6
47982,814,1
47983,301,1
47984,534,0
47985,728,1
47986,344,1
47987,4239,2
47988,647,2
47989,593,2
47990,130,0
47991,1318,0
47992,1607,1
47993,738,3
47994,643,1
47995,545,-1
47996,1024,1
47997,96,0
47998,1506,5
47999,115,-1
48000,301,3
48001,5959,3
48002,522,0
48003,1006,2
48004,1684,2
48005,1181,0
48006,851,1
48007,443,0
48008,126,3
48009,237,0
48010,406,0
48011,947,0
48012,271,1
48013,242,0
48014,275,0
48015,1048,0
48016,843,1
48017,485,1
48018,1970,1
48019,727,9
48020,310,1
48021,1764,1
48022,529,1
48023,797,0
48024,319,1
48025,429,2
48026,1142,0
48027,343,0
48028,2231,-1
48029,392,0
48030,1282,0
48031,669,2
48032,171,0
48033,206,6
48034,2590,-1
48035,820,1
48036,249,3
48037,337,0
48038,499,1
48039,131,6
48040,425,2
48041,501,1
48042,598,0
48043,387,0
48044,428,45
48045,158,5
48046,274,1
48047,598,1
48048,281,1
48049,414,1
48050,386,0
48051,1349,2
48052,786,1
48053,1120,6
48054,945,5
48055,408,1
48056,479,1
48057,513,1
48058,767,1
48059,992,1
48060,1791,4
48061,391,2
48062,390,4
48063,634,1
48064,640,1
48065,397,4
48066,1154,6
48067,350,1
48068,295,0
48069,338,3
48070,1619,3
48071,440,1
48072,678,0
48073,3406,3
48074,409,1
48075,313,3
48076,609,4
48077,353,1
48078,563,0
48079,177,3
48080,798,4
48081,713,0
48082,120,0
48083,2374,2
48084,1814,11
48085,1268,5
48086,716,1
48087,258,1
48088,256,1
48089,1216,2
48090,794,0
48091,924,1
48092,127,28
48093,1159,6
48094,456,2
48095,916,17
48096,420,-2
48097,398,3
48098,283,2
48099,307,0
48100,2498,2
48101,513,3
48102,1237,0
48103,230,0
48104,401,0
48105,470,0
48106,187,1
48107,381,0
48108,463,0
48109,496,3
48110,651,1
48111,83,0
48112,299,33
48113,988,3
48114,508,2
48115,1277,0
48116,595,3
48117,1167,1
48118,1704,1
48119,754,1
48120,869,4
48121,931,6
48122,1089,0
48123,588,1
48124,518,0
48125,831,2
48126,1734,1
48127,764,0
48128,1931,2
48129,748,0
48130,1636,1
48131,292,0
48132,652,0
48133,253,0
48134,404,0
48135,1043,1
48136,892,5
48137,459,0
48138,523,0
48139,739,2
48140,539,1
48141,367,1
48142,469,3
48143,321,0
48144,129,10
48145,721,2
48146,596,2
48147,567,0
48148,121,0
48149,349,0
48150,123,0
48151,2138,0
48152,104,0
48153,249,0
48154,1231,0
48155,210,-2
48156,77,1
48157,1457,0
48158,639,1
48159,345,1
48160,235,0
48161,1015,1
48162,321,1
48163,244,1
48164,3625,0
48165,238,0
48166,1307,2
48167,333,0
48168,1782,3
48169,379,3
48170,2110,1
48171,251,-3
48172,1718,4
48173,882,1
48174,176,3
48175,235,0
48176,269,0
48177,536,2
48178,1305,1
48179,656,2
48180,398,7
48181,545,0
48182,461,1
48183,94,0
48184,1054,4
48185,11227,5
48186,326,2
48187,597,0
48188,407,1
48189,354,0
48190,364,6
48191,1542,1
48192,889,3
48193,597,0
48194,304,0
48195,208,0
48196,378,0
48197,278,2
48198,702,2
48199,255,0
48200,617,0
48201,876,5
48202,2367,0
48203,193,2
48204,599,3
48205,458,4
48206,600,-1
48207,436,0
48208,255,1
48209,762,0
48210,728,1
48211,427,0
48212,706,0
48213,416,1
48214,865,0
48215,615,3
48216,743,1
48217,480,-1
48218,307,0
48219,107,0
48220,360,1
48221,39,1
48222,985,2
48223,161,1
48224,224,0
48225,1371,1
48226,961,0
48227,295,0
48228,518,1
48229,7728,1
48230,71,2
48231,200,3
48232,828,1
48233,562,0
48234,1422,1
48235,273,0
48236,683,3
48237,359,0
48238,222,0
48239,126,0
48240,589,0
48241,722,1
48242,226,0
48243,1620,66
48244,194,1
48245,513,0
48246,537,0
48247,982,0
48248,672,2
48249,803,28
48250,669,1
48251,181,0
48252,771,0
48253,444,1
48254,528,6
48255,231,0
48256,158,1
48257,344,5
48258,1241,0
48259,537,1
48260,1314,2
48261,326,0
48262,261,0
48263,200,1
48264,2217,0
48265,606,1
48266,1124,0
48267,947,1
48268,5125,-2
48269,1264,3
48270,498,1
48271,104,1
48272,568,4
48273,167,-1
48274,502,4
48275,278,0
48276,185,0
48277,1907,1
48278,602,0
48279,443,0
48280,184,0
48281,57,3
48282,171,0
48283,206,0
48284,371,3
48285,727,1
48286,1542,2
48287,1363,1
48288,314,0
48289,380,0
48290,824,2
48291,760,0
48292,110,2
48293,1030,13
48294,545,-1
48295,1205,1
48296,373,-1
48297,299,1
48298,1243,0
48299,319,1
48300,651,1
48301,197,1
48302,268,2
48303,331,1
48304,787,0
48305,5861,27
48306,650,1
48307,1988,18
48308,516,13
48309,375,0
48310,215,0
48311,686,0
48312,691,0
48313,2411,4
48314,1191,32
48315,422,0
48316,1176,0
48317,1515,0
48318,453,0
48319,459,0
48320,562,8
48321,483,3
48322,286,0
48323,422,-1
48324,182,0
48325,483,5
48326,534,2
48327,217,1
48328,202,2
48329,193,0
48330,1922,1
48331,1700,3
48332,203,2
48333,2472,2
48334,411,3
48335,212,0
48336,552,0
48337,1234,0
48338,951,3
48339,2175,3
48340,206,0
48341,942,0
48342,279,0
48343,3449,0
48344,515,0
48345,394,-1
48346,306,2
48347,306,12
48348,1137,0
48349,265,2
48350,53,38
48351,332,2
48352,766,-1
48353,533,1
48354,1330,3
48355,670,-1
48356,656,2
48357,415,0
48358,958,5
48359,1119,1
48360,645,0
48361,443,4
48362,920,0
48363,578,2
48364,658,0
48365,837,0
48366,990,0
48367,439,1
48368,1302,0
48369,751,5
48370,736,10
48371,262,2
48372,858,0
48373,260,1
48374,345,2
48375,369,0
48376,1171,0
48377,365,1
48378,1721,2
48379,1173,2
48380,756,3
48381,626,17
48382,126,3
48383,719,0
48384,177,0
48385,1478,0
48386,761,0
48387,1002,3
48388,639,13
48389,341,4
48390,310,0
48391,353,0
48392,886,0
48393,2011,5
48394,762,1
48395,983,1
48396,581,0
48397,807,4
48398,1816,1
48399,227,0
48400,486,0
48401,528,1
48402,888,0
48403,269,2
48404,1541,0
48405,90,1
48406,1765,1
48407,417,1
48408,454,3
48409,262,1
48410,303,0
48411,4572,6
48412,974,0
48413,795,0
48414,1380,1
48415,442,0
48416,1617,1
48417,198,1
48418,1111,4
48419,153,1
48420,411,1
48421,1109,4
48422,1468,3
48423,155,0
48424,674,0
48425,264,0
48426,1211,1
48427,351,1
48428,1641,2
48429,134,7
48430,1483,0
48431,640,1
48432,1130,0
48433,517,5
48434,786,2
48435,602,12
48436,990,2
48437,1300,4
48438,1207,0
48439,636,3
48440,1154,0
48441,1150,12
48442,1224,2
